Date-Time,FEIc6-FEIc5_s,FEIc3-FEIc2_s,FEIc5-FEIc4_s,FEIc4-FEIc3_s,FEIc2-FEIc1_s,FEIc6-FEIc5_s_signal,FEIc3-FEIc2_s_signal,FEIc5-FEIc4_s_signal,FEIc4-FEIc3_s_signal,FEIc2-FEIc1_s_signal
2007-01-04 00:00:00+00:00,-0.17,-0.08,0.0,0.045,-0.085,1,0,0,-1,0
2007-01-05 00:00:00+00:00,-0.2,-0.075,0.0,0.055,-0.095,1,0,0,-1,0
2007-01-08 00:00:00+00:00,-0.19,-0.075,0.0,0.055,-0.095,1,0,0,-1,0
2007-01-09 00:00:00+00:00,-0.22,-0.08,0.0,0.07,-0.1,1,0,0,-1,0
2007-01-10 00:00:00+00:00,-0.225,-0.075,0.0,0.07,-0.1,1,0,0,-1,0
2007-01-11 00:00:00+00:00,-0.205,-0.055,0.0,0.05,-0.125,1,0,0,-1,0
2007-01-12 00:00:00+00:00,-0.215,-0.055,0.0,0.05,-0.12,1,0,0,-1,0
2007-01-15 00:00:00+00:00,-0.22,-0.085,0.0,0.05,-0.085,1,0,0,-1,0
2007-01-16 00:00:00+00:00,-0.005,0.0,-0.215,0.05,-0.085,0,0,1,-1,0
2007-01-17 00:00:00+00:00,0.0,0.0,-0.22,0.05,-0.075,0,0,1,-1,0
2007-01-18 00:00:00+00:00,-0.005,0.0,-0.215,0.05,-0.08,0,-1,1,-1,0
2007-01-19 00:00:00+00:00,0.01,0.005,-0.23,0.05,-0.08,0,-1,1,-1,0
2007-01-22 00:00:00+00:00,0.0,0.01,-0.22,0.05,-0.09,0,-1,1,-1,0
2007-01-23 00:00:00+00:00,0.02,0.01,-0.24,0.05,-0.09,0,-1,1,-1,0
2007-01-24 00:00:00+00:00,0.005,0.0,-0.225,0.05,-0.075,0,-1,1,-1,0
2007-01-25 00:00:00+00:00,0.01,0.005,-0.23,0.05,-0.085,0,-1,1,-1,0
2007-01-26 00:00:00+00:00,0.0,0.0,-0.22,0.05,-0.08,0,-1,1,-1,0
2007-01-29 00:00:00+00:00,0.015,0.005,-0.235,0.05,-0.085,0,-1,1,-1,0
2007-01-30 00:00:00+00:00,0.0,0.0,-0.22,0.05,-0.08,0,-1,1,0,0
2007-01-31 00:00:00+00:00,0.0,-0.005,-0.22,0.05,-0.08,0,-1,1,0,0
2007-02-01 00:00:00+00:00,-0.005,-0.005,-0.215,0.05,-0.08,0,-1,1,0,0
2007-02-02 00:00:00+00:00,-0.045,-0.015,-0.175,0.05,-0.08,0,0,1,0,0
2007-02-05 00:00:00+00:00,-0.045,-0.015,-0.175,0.05,-0.08,0,0,1,0,0
2007-02-06 00:00:00+00:00,-0.045,-0.01,-0.175,0.05,-0.08,0,0,1,0,0
2007-02-07 00:00:00+00:00,-0.03,-0.005,-0.19,0.05,-0.08,0,0,1,0,0
2007-02-08 00:00:00+00:00,-0.01,-0.005,-0.21,0.05,-0.08,0,0,1,0,0
2007-02-09 00:00:00+00:00,-0.015,-0.005,-0.205,0.05,-0.08,0,0,1,0,0
2007-02-12 00:00:00+00:00,-0.015,-0.005,-0.205,0.05,-0.085,0,0,1,0,0
2007-02-13 00:00:00+00:00,-0.01,-0.005,-0.21,0.05,-0.085,0,0,1,0,0
2007-02-14 00:00:00+00:00,-0.01,-0.005,-0.21,0.05,-0.085,0,0,1,0,0
2007-02-15 00:00:00+00:00,-0.02,-0.005,-0.2,0.05,-0.085,0,0,1,0,0
2007-02-16 00:00:00+00:00,-0.01,-0.005,-0.21,0.05,-0.09,0,0,1,0,0
2007-02-19 00:00:00+00:00,0.0,-0.005,-0.22,0.05,-0.085,0,0,1,0,0
2007-02-20 00:00:00+00:00,0.0,-0.005,-0.005,-0.165,-0.005,0,0,0,1,-1
2007-02-21 00:00:00+00:00,0.0,-0.005,-0.01,-0.16,-0.005,0,0,0,1,-1
2007-02-22 00:00:00+00:00,0.0,-0.005,-0.005,-0.165,0.0,0,0,0,1,-1
2007-02-23 00:00:00+00:00,0.0,-0.005,-0.005,-0.165,-0.005,0,0,0,1,-1
2007-02-26 00:00:00+00:00,-0.005,-0.005,-0.015,-0.15,-0.01,0,0,0,1,-1
2007-02-27 00:00:00+00:00,-0.015,-0.005,-0.085,-0.07,-0.03,0,0,0,1,-1
2007-02-28 00:00:00+00:00,-0.015,-0.005,-0.04,-0.115,-0.01,0,0,0,1,-1
2007-03-01 00:00:00+00:00,-0.015,0.005,-0.055,-0.1,-0.025,0,0,0,1,-1
2007-03-02 00:00:00+00:00,-0.015,0.005,-0.11,-0.045,-0.04,0,0,0,0,0
2007-03-05 00:00:00+00:00,-0.015,0.005,-0.095,-0.06,-0.03,0,0,0,0,0
2007-03-06 00:00:00+00:00,-0.015,0.005,-0.075,-0.08,-0.02,0,0,0,0,0
2007-03-07 00:00:00+00:00,-0.015,0.005,-0.08,-0.075,-0.025,0,0,0,0,0
2007-03-08 00:00:00+00:00,-0.015,0.005,-0.035,-0.12,-0.015,0,0,0,0,0
2007-03-09 00:00:00+00:00,-0.015,0.005,-0.015,-0.14,-0.015,0,0,0,0,0
2007-03-12 00:00:00+00:00,-0.015,0.005,-0.015,-0.14,-0.02,0,0,0,0,0
2007-03-13 00:00:00+00:00,-0.015,0.005,-0.035,-0.12,-0.025,0,0,0,0,0
2007-03-14 00:00:00+00:00,-0.015,0.02,-0.02,-0.135,-0.035,0,0,0,0,0
2007-03-15 00:00:00+00:00,-0.015,0.02,-0.025,-0.13,-0.035,0,0,0,0,0
2007-03-16 00:00:00+00:00,-0.015,0.015,-0.025,-0.13,-0.035,0,0,0,0,0
2007-03-19 00:00:00+00:00,-0.015,0.02,-0.005,-0.15,-0.045,0,0,0,0,0
2007-03-20 00:00:00+00:00,-0.055,-0.13,-0.005,0.0,0.0,0,1,0,0,0
2007-03-21 00:00:00+00:00,-0.025,-0.11,-0.005,-0.02,-0.005,0,1,0,0,0
2007-03-22 00:00:00+00:00,-0.055,-0.075,-0.005,0.0,-0.055,0,1,0,0,0
2007-03-23 00:00:00+00:00,-0.06,-0.075,-0.005,0.005,-0.06,0,1,0,0,0
2007-03-26 00:00:00+00:00,-0.075,-0.07,-0.005,0.0,-0.06,0,1,0,0,0
2007-03-27 00:00:00+00:00,-0.09,-0.085,-0.005,0.015,-0.05,0,1,0,0,0
2007-03-28 00:00:00+00:00,-0.095,-0.08,-0.005,0.025,-0.065,0,1,0,0,0
2007-03-29 00:00:00+00:00,-0.11,-0.09,-0.005,0.035,-0.06,0,1,0,0,0
2007-03-30 00:00:00+00:00,-0.115,-0.095,-0.005,0.04,-0.06,0,1,0,0,0
2007-04-02 00:00:00+00:00,-0.145,-0.1,-0.005,0.045,-0.05,0,1,0,0,0
2007-04-03 00:00:00+00:00,-0.14,-0.1,-0.005,0.045,-0.05,0,1,0,0,0
2007-04-04 00:00:00+00:00,-0.13,-0.1,-0.005,0.045,-0.045,0,1,0,0,0
2007-04-05 00:00:00+00:00,-0.145,-0.08,-0.005,0.05,-0.07,1,1,0,0,0
2007-04-10 00:00:00+00:00,-0.17,-0.09,-0.005,0.06,-0.065,1,1,0,0,0
2007-04-11 00:00:00+00:00,-0.185,-0.075,-0.005,0.065,-0.08,1,1,0,0,0
2007-04-12 00:00:00+00:00,-0.19,-0.075,-0.005,0.06,-0.08,1,1,0,0,0
2007-04-13 00:00:00+00:00,-0.205,-0.08,-0.005,0.065,-0.085,1,1,0,0,0
2007-04-16 00:00:00+00:00,-0.19,-0.085,-0.005,0.06,-0.07,1,1,0,0,0
2007-04-17 00:00:00+00:00,-0.015,0.005,-0.18,0.06,-0.09,0,0,0,0,0
2007-04-18 00:00:00+00:00,-0.02,0.0,-0.175,0.06,-0.085,0,0,0,0,0
2007-04-19 00:00:00+00:00,0.005,0.005,-0.2,0.06,-0.085,0,0,0,0,0
2007-04-20 00:00:00+00:00,0.0,0.005,-0.195,0.06,-0.085,0,0,0,0,0
2007-04-23 00:00:00+00:00,-0.01,0.0,-0.185,0.06,-0.085,0,0,0,0,0
2007-04-24 00:00:00+00:00,-0.01,0.0,-0.185,0.06,-0.08,0,0,0,0,0
2007-04-25 00:00:00+00:00,-0.005,0.0,-0.19,0.06,-0.08,0,0,0,0,0
2007-04-26 00:00:00+00:00,0.015,0.01,-0.21,0.06,-0.085,0,0,0,0,0
2007-04-27 00:00:00+00:00,0.005,0.01,-0.2,0.06,-0.085,0,0,0,0,0
2007-04-30 00:00:00+00:00,-0.02,0.005,-0.175,0.06,-0.075,0,0,0,0,0
2007-05-01 00:00:00+00:00,0.005,0.015,-0.2,0.06,-0.085,0,0,0,0,0
2007-05-02 00:00:00+00:00,0.02,0.01,-0.215,0.06,-0.08,0,0,0,0,0
2007-05-03 00:00:00+00:00,0.02,-0.04,-0.215,0.11,-0.085,0,0,0,0,0
2007-05-04 00:00:00+00:00,0.01,-0.04,-0.205,0.11,-0.08,0,0,0,0,0
2007-05-07 00:00:00+00:00,0.015,-0.035,-0.21,0.11,-0.085,0,0,0,0,0
2007-05-08 00:00:00+00:00,0.01,-0.035,-0.205,0.11,-0.08,0,0,0,0,0
2007-05-09 00:00:00+00:00,0.015,-0.04,-0.21,0.11,-0.075,0,0,0,0,0
2007-05-10 00:00:00+00:00,0.005,-0.035,-0.2,0.11,-0.08,0,0,0,0,0
2007-05-11 00:00:00+00:00,0.005,-0.03,-0.2,0.11,-0.085,0,0,0,0,0
2007-05-14 00:00:00+00:00,0.015,-0.03,-0.21,0.11,-0.085,0,0,0,0,0
2007-05-15 00:00:00+00:00,0.015,0.01,0.035,-0.135,-0.035,0,0,0,0,0
2007-05-16 00:00:00+00:00,0.015,0.03,0.06,-0.16,-0.055,0,0,0,0,0
2007-05-17 00:00:00+00:00,0.015,0.035,0.07,-0.17,-0.055,0,0,0,0,0
2007-05-18 00:00:00+00:00,0.015,0.03,0.07,-0.17,-0.05,0,0,0,0,0
2007-05-21 00:00:00+00:00,0.015,0.03,0.055,-0.155,-0.05,0,0,0,0,0
2007-05-22 00:00:00+00:00,0.015,0.03,0.08,-0.18,-0.05,0,0,0,0,0
2007-05-23 00:00:00+00:00,0.015,0.045,0.08,-0.18,-0.065,0,0,0,0,0
2007-05-24 00:00:00+00:00,0.015,0.02,0.055,-0.155,-0.04,0,0,0,0,0
2007-05-25 00:00:00+00:00,0.015,0.02,0.08,-0.18,-0.035,0,0,0,0,0
2007-05-28 00:00:00+00:00,0.015,0.02,0.09,-0.19,-0.04,0,0,0,0,0
2007-05-29 00:00:00+00:00,0.015,0.02,0.09,-0.19,-0.035,0,0,0,0,0
2007-05-30 00:00:00+00:00,0.015,0.02,0.085,-0.185,-0.035,0,0,0,0,0
2007-05-31 00:00:00+00:00,0.015,0.02,0.09,-0.19,-0.035,0,0,0,0,0
2007-06-01 00:00:00+00:00,0.015,0.02,0.1,-0.2,-0.035,0,0,0,0,0
2007-06-04 00:00:00+00:00,0.015,0.02,0.09,-0.19,-0.04,0,0,0,0,0
2007-06-05 00:00:00+00:00,0.015,0.02,0.09,-0.19,-0.035,0,0,0,0,0
2007-06-06 00:00:00+00:00,0.015,0.03,0.075,-0.175,-0.055,0,0,0,0,0
2007-06-07 00:00:00+00:00,0.015,0.035,0.09,-0.19,-0.055,0,0,0,0,0
2007-06-08 00:00:00+00:00,0.015,0.03,0.075,-0.175,-0.055,0,0,0,0,0
2007-06-11 00:00:00+00:00,0.015,0.03,0.07,-0.17,-0.06,0,0,0,0,0
2007-06-12 00:00:00+00:00,0.015,0.025,0.085,-0.185,-0.05,0,0,0,0,0
2007-06-13 00:00:00+00:00,0.015,0.03,0.075,-0.175,-0.055,0,0,0,0,0
2007-06-14 00:00:00+00:00,0.015,0.025,0.08,-0.18,-0.055,0,0,0,0,0
2007-06-15 00:00:00+00:00,0.015,0.025,0.08,-0.18,-0.05,0,0,0,0,0
2007-06-18 00:00:00+00:00,0.015,0.025,0.08,-0.18,-0.05,0,0,0,0,0
2007-06-19 00:00:00+00:00,-0.24,-0.14,0.08,-0.015,-0.005,1,1,0,0,-1
2007-06-20 00:00:00+00:00,-0.275,-0.155,0.08,0.0,0.0,1,1,0,0,-1
2007-06-21 00:00:00+00:00,-0.285,-0.155,0.08,0.0,0.0,1,1,0,0,-1
2007-06-22 00:00:00+00:00,-0.25,-0.14,0.08,-0.015,-0.005,1,1,0,0,-1
2007-06-25 00:00:00+00:00,-0.25,-0.145,0.08,-0.01,-0.005,1,1,0,0,-1
2007-06-26 00:00:00+00:00,-0.255,-0.145,0.08,-0.01,-0.01,1,1,0,0,-1
2007-06-27 00:00:00+00:00,-0.245,-0.145,0.08,-0.01,-0.015,1,1,0,0,-1
2007-06-28 00:00:00+00:00,-0.27,-0.155,0.08,0.0,-0.005,1,1,0,0,-1
2007-06-29 00:00:00+00:00,-0.26,-0.15,0.08,-0.005,0.0,1,1,0,0,-1
2007-07-01 00:00:00+00:00,-0.275,-0.15,0.08,-0.005,0.0,1,1,0,0,-1
2007-07-02 00:00:00+00:00,-0.28,-0.16,0.08,0.005,0.005,1,1,0,0,-1
2007-07-03 00:00:00+00:00,-0.275,-0.155,0.08,0.0,0.005,1,1,0,0,-1
2007-07-04 00:00:00+00:00,-0.285,-0.165,0.08,0.01,0.005,1,1,0,0,-1
2007-07-05 00:00:00+00:00,-0.315,-0.17,0.08,0.015,0.01,1,1,0,0,-1
2007-07-06 00:00:00+00:00,-0.32,-0.175,0.08,0.02,0.02,1,1,0,0,-1
2007-07-09 00:00:00+00:00,-0.305,-0.09,0.08,0.02,-0.07,1,0,0,0,0
2007-07-10 00:00:00+00:00,-0.27,-0.09,0.08,0.01,-0.065,1,0,0,0,0
2007-07-11 00:00:00+00:00,-0.3,-0.09,0.08,0.01,-0.065,1,0,0,0,0
2007-07-12 00:00:00+00:00,-0.31,-0.095,0.08,0.025,-0.075,1,0,0,0,0
2007-07-13 00:00:00+00:00,-0.3,-0.09,0.08,0.02,-0.07,1,0,0,0,0
2007-07-15 00:00:00+00:00,-0.305,-0.09,0.08,0.02,-0.07,1,0,0,0,0
2007-07-16 00:00:00+00:00,-0.285,-0.085,0.08,0.015,-0.07,1,0,0,0,0
2007-07-17 00:00:00+00:00,0.02,0.005,-0.225,0.015,-0.09,0,0,1,0,0
2007-07-18 00:00:00+00:00,0.01,0.005,-0.215,0.015,-0.095,0,0,1,0,0
2007-07-19 00:00:00+00:00,0.015,0.01,-0.22,0.015,-0.095,0,0,1,0,0
2007-07-20 00:00:00+00:00,-0.02,0.005,-0.185,0.015,-0.095,0,0,1,0,0
2007-07-22 00:00:00+00:00,-0.025,0.005,-0.18,0.015,-0.095,0,0,1,0,0
2007-07-23 00:00:00+00:00,-0.01,0.01,-0.195,0.015,-0.085,0,0,1,0,0
2007-07-24 00:00:00+00:00,-0.025,0.005,-0.18,0.015,-0.085,0,0,1,0,0
2007-07-25 00:00:00+00:00,-0.03,0.01,-0.175,0.015,-0.095,0,0,1,0,0
2007-07-26 00:00:00+00:00,-0.105,-0.02,-0.1,0.015,-0.08,0,0,1,0,0
2007-07-27 00:00:00+00:00,-0.09,-0.015,-0.115,0.015,-0.08,0,0,1,0,0
2007-07-30 00:00:00+00:00,-0.085,-0.01,-0.12,0.015,-0.095,0,0,1,0,0
2007-07-31 00:00:00+00:00,-0.105,-0.02,-0.1,0.015,-0.055,0,0,1,0,0
2007-08-01 00:00:00+00:00,-0.08,-0.015,-0.125,0.015,-0.06,0,0,1,0,0
2007-08-02 00:00:00+00:00,-0.065,0.005,-0.14,0.015,-0.075,0,0,1,0,0
2007-08-03 00:00:00+00:00,-0.11,-0.005,-0.095,0.015,-0.055,0,0,1,0,0
2007-08-05 00:00:00+00:00,-0.105,-0.005,-0.1,0.015,-0.055,0,0,1,0,0
2007-08-06 00:00:00+00:00,-0.08,0.0,-0.125,0.015,-0.06,0,0,1,0,0
2007-08-07 00:00:00+00:00,-0.08,0.005,-0.125,0.015,-0.05,0,0,1,0,0
2007-08-08 00:00:00+00:00,-0.04,0.025,-0.165,0.015,-0.04,0,0,1,0,0
2007-08-09 00:00:00+00:00,-0.135,-0.02,-0.07,0.015,0.03,0,0,0,0,-1
2007-08-10 00:00:00+00:00,-0.175,-0.03,-0.03,0.015,0.105,0,0,0,0,-1
2007-08-12 00:00:00+00:00,-0.195,-0.03,-0.01,0.015,0.105,0,0,0,0,-1
2007-08-13 00:00:00+00:00,-0.175,-0.01,-0.03,0.015,0.155,0,0,0,0,-1
2007-08-14 00:00:00+00:00,-0.185,-0.015,0.01,-0.015,0.01,0,0,0,0,0
2007-08-15 00:00:00+00:00,-0.185,-0.015,-0.02,0.015,0.04,0,0,0,0,0
2007-08-16 00:00:00+00:00,-0.185,-0.015,-0.035,0.03,0.05,0,0,0,0,0
2007-08-17 00:00:00+00:00,-0.185,-0.015,-0.13,0.125,0.0,0,0,0,0,0
2007-08-19 00:00:00+00:00,-0.185,-0.015,-0.09,0.085,0.0,0,0,0,0,0
2007-08-20 00:00:00+00:00,-0.185,-0.015,-0.12,0.115,0.025,0,0,0,0,0
2007-08-21 00:00:00+00:00,-0.185,-0.015,-0.115,0.11,0.07,0,0,0,0,0
2007-08-22 00:00:00+00:00,-0.185,-0.015,0.04,-0.045,0.125,0,0,0,0,-1
2007-08-23 00:00:00+00:00,-0.185,-0.015,0.105,-0.11,0.21,0,0,0,0,-1
2007-08-24 00:00:00+00:00,-0.185,-0.015,0.105,-0.11,0.185,0,0,0,0,-1
2007-08-26 00:00:00+00:00,-0.185,-0.015,0.115,-0.12,0.185,0,0,0,0,-1
2007-08-27 00:00:00+00:00,-0.185,-0.015,0.02,-0.025,0.195,0,0,0,0,-1
2007-08-28 00:00:00+00:00,-0.185,-0.015,-0.02,0.015,0.195,0,0,0,0,-1
2007-08-29 00:00:00+00:00,-0.185,-0.015,0.105,-0.11,0.285,0,0,0,1,-1
2007-08-30 00:00:00+00:00,-0.185,-0.015,0.09,-0.095,0.285,0,0,0,1,-1
2007-08-31 00:00:00+00:00,-0.185,-0.015,0.12,-0.125,0.275,0,0,0,1,-1
2007-09-02 00:00:00+00:00,-0.185,-0.015,0.12,-0.125,0.275,0,0,0,1,-1
2007-09-03 00:00:00+00:00,-0.185,-0.015,0.145,-0.15,0.32,0,0,0,1,-1
2007-09-04 00:00:00+00:00,-0.185,-0.015,0.165,-0.17,0.36,0,0,0,1,-1
2007-09-05 00:00:00+00:00,-0.185,-0.015,0.13,-0.135,0.32,0,0,0,1,-1
2007-09-06 00:00:00+00:00,-0.185,0.09,0.13,0.07,0.005,0,-1,0,0,0
2007-09-07 00:00:00+00:00,-0.185,0.07,0.07,0.13,0.02,0,-1,0,-1,0
2007-09-10 00:00:00+00:00,-0.185,0.08,0.08,0.12,0.035,0,-1,0,-1,0
2007-09-11 00:00:00+00:00,-0.185,0.11,0.145,0.05,0.02,0,-1,0,0,0
2007-09-12 00:00:00+00:00,-0.185,0.115,0.155,0.04,0.04,0,-1,0,0,0
2007-09-13 00:00:00+00:00,-0.185,0.09,0.09,0.09,0.035,0,-1,0,0,0
2007-09-14 00:00:00+00:00,-0.185,0.075,0.065,0.105,0.08,0,-1,0,0,0
2007-09-17 00:00:00+00:00,-0.185,0.11,0.07,0.1,0.065,0,-1,0,0,0
2007-09-18 00:00:00+00:00,0.17,0.24,0.075,-0.035,-0.035,-1,-1,0,0,0
2007-09-19 00:00:00+00:00,0.105,0.215,0.075,-0.01,-0.03,-1,-1,0,0,0
2007-09-20 00:00:00+00:00,0.075,0.195,0.075,0.01,-0.005,-1,-1,0,0,0
2007-09-21 00:00:00+00:00,0.12,0.165,0.075,0.04,0.02,-1,-1,0,0,0
2007-09-24 00:00:00+00:00,0.09,0.1,0.075,0.105,0.05,-1,-1,0,0,0
2007-09-25 00:00:00+00:00,0.085,0.075,0.075,0.13,0.07,-1,0,0,0,0
2007-09-26 00:00:00+00:00,0.04,0.055,0.075,0.15,0.085,-1,0,0,0,0
2007-09-27 00:00:00+00:00,0.02,0.07,0.075,0.165,0.07,-1,0,0,0,0
2007-09-28 00:00:00+00:00,0.015,0.08,0.075,0.155,0.055,-1,0,0,0,0
2007-09-30 00:00:00+00:00,0.015,0.075,0.075,0.16,0.055,-1,0,0,0,0
2007-10-01 00:00:00+00:00,0.01,0.075,0.075,0.16,0.065,-1,0,0,0,0
2007-10-02 00:00:00+00:00,0.005,0.065,0.075,0.17,0.075,-1,0,0,0,0
2007-10-03 00:00:00+00:00,0.0,0.07,0.075,0.16,0.07,-1,0,0,0,0
2007-10-04 00:00:00+00:00,0.035,0.075,0.075,0.135,0.08,-1,0,0,0,0
2007-10-05 00:00:00+00:00,0.01,0.065,0.075,0.125,0.09,-1,0,0,0,0
2007-10-08 00:00:00+00:00,0.025,0.07,0.075,0.125,0.09,-1,0,0,0,0
2007-10-09 00:00:00+00:00,0.005,0.06,0.075,0.12,0.09,-1,0,0,0,0
2007-10-10 00:00:00+00:00,-0.01,0.055,0.075,0.115,0.11,0,0,0,0,0
2007-10-11 00:00:00+00:00,0.01,0.06,0.075,0.04,0.14,0,0,0,0,0
2007-10-12 00:00:00+00:00,-0.05,0.045,0.075,0.04,0.13,0,0,0,0,0
2007-10-15 00:00:00+00:00,-0.05,0.05,0.075,0.005,0.165,0,0,0,0,0
2007-10-16 00:00:00+00:00,0.03,0.01,-0.005,0.005,0.045,0,0,0,0,0
2007-10-17 00:00:00+00:00,0.0,0.04,0.025,0.005,0.04,0,0,0,0,0
2007-10-18 00:00:00+00:00,-0.015,0.055,0.04,0.005,0.05,0,0,0,0,0
2007-10-19 00:00:00+00:00,-0.105,0.015,0.13,0.005,0.055,0,0,0,0,0
2007-10-21 00:00:00+00:00,-0.105,0.015,0.13,0.005,0.055,0,0,0,0,0
2007-10-22 00:00:00+00:00,-0.1,0.005,0.125,0.005,0.065,0,0,0,0,0
2007-10-23 00:00:00+00:00,-0.11,0.02,0.135,0.005,0.06,0,0,0,0,0
2007-10-24 00:00:00+00:00,-0.15,0.02,0.175,0.005,0.06,0,0,0,0,0
2007-10-25 00:00:00+00:00,-0.155,0.1,0.18,-0.075,0.055,0,0,0,0,0
2007-10-26 00:00:00+00:00,-0.135,0.105,0.16,-0.075,0.05,0,0,0,0,0
2007-10-29 00:00:00+00:00,-0.12,0.135,0.145,-0.075,0.035,0,0,0,0,0
2007-10-30 00:00:00+00:00,-0.07,0.14,0.095,-0.075,0.045,0,0,0,0,0
2007-10-31 00:00:00+00:00,0.02,0.165,0.005,-0.075,0.035,0,0,0,0,0
2007-11-01 00:00:00+00:00,-0.06,0.14,0.085,-0.075,0.04,0,0,0,0,0
2007-11-02 00:00:00+00:00,-0.04,0.17,0.065,-0.075,0.03,0,0,0,0,0
2007-11-05 00:00:00+00:00,-0.035,0.185,0.06,-0.075,0.02,0,0,0,0,0
2007-11-06 00:00:00+00:00,-0.035,0.18,0.06,-0.075,0.025,0,0,0,0,0
2007-11-07 00:00:00+00:00,-0.065,0.165,0.09,-0.075,0.035,0,0,0,0,0
2007-11-08 00:00:00+00:00,-0.11,0.12,0.135,-0.075,0.045,0,0,0,0,0
2007-11-09 00:00:00+00:00,-0.125,0.12,0.15,-0.075,0.05,0,0,0,0,0
2007-11-12 00:00:00+00:00,-0.12,0.12,0.145,-0.075,0.06,0,0,0,0,0
2007-11-13 00:00:00+00:00,-0.11,0.135,0.135,-0.075,0.05,0,0,0,0,0
2007-11-14 00:00:00+00:00,-0.105,0.155,0.13,-0.075,0.035,0,0,0,0,0
2007-11-15 00:00:00+00:00,-0.115,0.195,0.14,-0.075,0.02,0,0,0,0,0
2007-11-16 00:00:00+00:00,-0.065,0.215,0.09,-0.075,0.015,0,0,0,0,0
2007-11-19 00:00:00+00:00,-0.105,0.23,0.13,-0.075,0.0,0,-1,0,0,0
2007-11-20 00:00:00+00:00,-0.11,0.12,0.035,0.025,0.12,0,0,0,0,0
2007-11-21 00:00:00+00:00,-0.11,0.105,0.0,0.06,0.12,0,0,1,0,0
2007-11-22 00:00:00+00:00,-0.11,0.115,0.015,0.045,0.145,0,0,1,0,0
2007-11-23 00:00:00+00:00,-0.11,0.12,0.015,0.045,0.12,0,0,1,0,0
2007-11-26 00:00:00+00:00,-0.11,0.12,0.0,0.06,0.13,0,0,1,0,0
2007-11-27 00:00:00+00:00,-0.11,0.135,0.06,0.0,0.17,0,0,0,0,-1
2007-11-28 00:00:00+00:00,-0.11,0.175,0.1,-0.04,0.165,0,0,0,0,-1
2007-11-29 00:00:00+00:00,-0.11,0.165,0.08,-0.02,0.185,0,0,0,0,-1
2007-11-30 00:00:00+00:00,-0.11,0.185,0.1,-0.04,0.17,0,0,0,0,-1
2007-12-03 00:00:00+00:00,-0.11,0.195,0.12,-0.06,0.225,0,0,0,0,-1
2007-12-04 00:00:00+00:00,-0.11,0.225,0.14,-0.08,0.225,0,0,0,0,-1
2007-12-05 00:00:00+00:00,-0.11,0.19,0.105,-0.045,0.235,0,0,0,0,-1
2007-12-06 00:00:00+00:00,-0.11,0.25,0.18,-0.12,0.255,0,-1,-1,0,-1
2007-12-07 00:00:00+00:00,-0.11,0.015,0.195,0.08,0.26,0,0,-1,0,-1
2007-12-10 00:00:00+00:00,-0.11,0.03,0.25,0.03,0.245,0,0,-1,0,-1
2007-12-11 00:00:00+00:00,-0.11,0.07,0.26,-0.005,0.295,0,0,-1,0,-1
2007-12-12 00:00:00+00:00,-0.11,0.035,0.225,0.035,0.26,0,0,-1,0,-1
2007-12-13 00:00:00+00:00,-0.11,0.02,0.29,0.01,0.285,0,0,-1,0,-1
2007-12-14 00:00:00+00:00,-0.11,0.035,0.295,0.005,0.27,0,0,-1,0,-1
2007-12-17 00:00:00+00:00,-0.11,-0.02,0.215,0.085,0.34,0,0,-1,0,-1
2007-12-18 00:00:00+00:00,-0.15,0.045,0.215,-0.01,0.005,0,0,-1,0,0
2007-12-19 00:00:00+00:00,-0.13,0.015,0.215,-0.02,0.055,0,0,-1,0,0
2007-12-20 00:00:00+00:00,-0.105,0.05,0.215,-0.01,0.015,0,0,-1,0,0
2007-12-21 00:00:00+00:00,-0.145,0.025,0.215,0.03,0.015,0,0,-1,0,0
2007-12-24 00:00:00+00:00,-0.13,0.02,0.215,0.035,0.02,0,0,-1,0,0
2007-12-27 00:00:00+00:00,-0.16,0.015,0.215,0.025,0.015,0,0,-1,0,0
2007-12-28 00:00:00+00:00,-0.14,0.0,0.215,0.02,0.025,0,0,-1,0,0
